Project ID,Voluntary Registry,Voluntary Status,Scope,Type,Country,"Total Credits 
Issued",1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
GS6852,GOLD,Gold Standard Certified Design,Renewable Energy,Reduction,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS6853,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,India,665193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550389,70077
GS6854,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,India,118389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105357,-3426
GS6855,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,India,200437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171394,-279
GS6856,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,India,22621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22621,0,0
GS6857,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,India,76460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26513,49947,0
GS6858,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,India,125706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42971,56102,0
GS6861,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Myanmar,19496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9862,9614,-4109
GS687,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,China,219785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219785,0,0,0,0,0,0,0,0,0
GS688,GOLD,Listed,Renewable Energy,Reduction,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS6885,GOLD,Gold Standard Certified Design,Renewable Energy,Reduction,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS6886,GOLD,Gold Standard Certified Design,Household & Community,Reduction,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS6887,GOLD,Gold Standard Certified Design,Household & Community,Reduction,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS689,GOLD,Gold Standard Certified Project,Household & Community,Reduction,China,20240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,-112,7913,3913,4953,-225,-580,-53,-1918,-293,-110,-5300
GS690,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Honduras,248531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12341,27026,76555,120589,-120073,-609,-2773,-100566,-112,-35,-3344,0
GS695,GOLD,Listed,Agriculture,Reduction,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS696,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,India,45089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,-13333,0,0,0,0,0,0,0
GS6995,GOLD,Listed,Agriculture,Reduction,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS6998,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Benin,7148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,617,0
GS6999,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,India,122383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23553,-23466,45880
GS7002,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,Zambia,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0
GS702,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,Turkey,163317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76923,-511,-548,-2500,-23942,79260,-62816,-19857,-302
GS7049,GOLD,Gold Standard Certified Project,Household & Community,Reduction,China,422113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100303,-47338,-34693,245843,-50807
GS707,GOLD,Gold Standard Certified Project,Waste Management,Reduction,Turkey,8320766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374836,458052,254422,-215879,-30485,1998874,1995546,-310911
GS7071,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,India,1598049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448065,391066,-137045
GS7078,GOLD,Gold Standard Certified Design,Renewable Energy,Reduction,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7079,GOLD,Gold Standard Certified Design,Renewable Energy,Reduction,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS708,GOLD,Gold Standard Certified Project,Waste Management,Reduction,Thailand,73217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34195,0,0,39022,0,0,0
GS7080,GOLD,Gold Standard Certified Design,Renewable Energy,Reduction,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7090,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Madagascar,22530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14165,8365,0
GS7091,GOLD,Listed,Renewable Energy,Reduction,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS710,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,China,97820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63443,34377,0,0,0,0,0,0,0,0
GS7105,GOLD,Listed,Renewable Energy,Reduction,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7112,GOLD,Gold Standard Certified Design,Household & Community,Reduction,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7128,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Kenya,10535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10535,-10524,0
GS7129,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Kenya,11055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11055,-11045,0
GS713,GOLD,Listed,Renewable Energy,Reduction,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7130,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Kenya,10623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10623,-10613,0
GS7131,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Kenya,10395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10395,-10248,0
GS7132,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Mozambique,6211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,371
GS7133,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Mozambique,5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2632,682
GS7134,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Mozambique,7053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3740,-427
GS7135,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Mozambique,7286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032,-778
GS7136,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Mozambique,5273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443,387
GS7137,GOLD,Gold Standard Certified Design,Renewable Energy,Reduction,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7138,GOLD,Gold Standard Certified Design,Renewable Energy,Reduction,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7139,GOLD,Gold Standard Certified Design,Renewable Energy,Reduction,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7140,GOLD,Gold Standard Certified Design,Renewable Energy,Reduction,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7142,GOLD,Gold Standard Certified Design,Household & Community,Reduction,Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7147,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Rwanda,12984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955,2581,-9095
GS7148,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Rwanda,12984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,-2641,-3918
GS7149,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Rwanda,12984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,-2641,-3918
GS715,GOLD,Gold Standard Certified Project,Waste Management,Reduction,Turkey,685108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104840,0,288877,0,0,-2777,-467,-21,-3197,-192
GS7150,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Rwanda,12984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,-2641,-1657
GS7151,GOLD,Listed,Renewable Energy,Reduction,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7152,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,India,1218818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524227,606414,-30483
GS7153,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Uganda,26725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11792,-7959
GS7154,GOLD,Listed,Renewable Energy,Reduction,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS716,GOLD,Gold Standard Certified Project,Household & Community,Reduction,India,89822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15564,0,25922,10935,11476,10945,-154,-49122,-251,0
GS7164,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,Indonesia,359070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266124,-28368
GS723,GOLD,Gold Standard Certified Design,Renewable Energy,Reduction,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS725,GOLD,Gold Standard Certified Design,Renewable Energy,Reduction,Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS726,GOLD,Gold Standard Certified Design,Renewable Energy,Reduction,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7287,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Ethiopia,3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,1876,0
GS7288,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Ethiopia,3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,1882,0
GS7289,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Ethiopia,3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521,1882,0
GS729,GOLD,Gold Standard Certified Design,Renewable Energy,Reduction,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7290,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Ethiopia,3641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759,1882,0
GS7291,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Ethiopia,3373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491,1882,0
GS7292,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Ethiopia,4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,2882,0
GS7293,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Ethiopia,21652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11679,-1663,0
GS730,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,Turkey,90084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51289,-47127,36863,-12002,-1022,-227,-17405,-3481,-3586
GS7303,GOLD,Gold Standard Certified Project,Waste Management,Reduction,Thailand,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0
GS7311,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Madagascar,11619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004,-613,0
GS7312,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Nigeria,2489786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708196,1559749,-125364
GS7317,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Uganda,10181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10181,-8665
GS7318,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Uganda,23310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23310,-13263
GS733,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,Turkey,292152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21775,11346,-626,36223,-26739,0,0,0,80436,-15510,-28807,-58255
GS7330,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Eritrea,18980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,-12742,0
GS7331,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Eritrea,18576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,-13157,0
GS7332,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Eritrea,19091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,-12827,0
GS7333,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Eritrea,19090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,-12791,0
GS7334,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Eritrea,18576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12167,-6259,-200
GS7335,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Eritrea,18574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,-13286,0
GS7336,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Eritrea,18405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333,-1650,0
GS7343,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Myanmar,7597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7597,0,-1266
GS7345,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Uganda,5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4507,-3481
GS7346,GOLD,Listed,Household & Community,Reduction,Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS735,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,Turkey,471073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372678,96243,-213559,-218566,0,0,-5600,-20,-317,0,0
GS7356,GOLD,Gold Standard Certified Design,Household & Community,Reduction,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS736,GOLD,Gold Standard Certified Design,Renewable Energy,Reduction,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7361,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,India,50801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42092,-41769,0,-13
GS7362,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Uganda,10284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2576,2872,-3422
GS7363,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Uganda,10273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2569,3701,-803
GS7364,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Uganda,11764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595,4189,-1001
GS7365,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Uganda,8910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767,5507,-803
GS7366,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Uganda,9724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929,4016,-877
GS7367,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Kenya,9534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9534,-9534,0
GS7368,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Kenya,9616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9616,-4112,0
GS7369,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Kenya,7699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5575,-5575,0
GS7370,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Kenya,7671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7371,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Kenya,7589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7372,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Kenya,7616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7391,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Ethiopia,17742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7769,5266,0
GS7392,GOLD,Listed,Household & Community,Reduction,Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7393,GOLD,Listed,Renewable Energy,Reduction,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7394,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Myanmar,18330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9426,8904,0
GS7395,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Rwanda,7753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,4831,-1657
GS7396,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Rwanda,7753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,4831,-3331
GS7397,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Rwanda,7753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,4831,-1657
GS7398,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Rwanda,7753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,4556,-1382
GS7399,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Rwanda,7753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,2186,0
GS7400,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Rwanda,7753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,1423,0
GS7401,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Rwanda,7710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,908,0
GS743,GOLD,Gold Standard Certified Design,Renewable Energy,Reduction,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7433,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,China,145111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121293,-12162
GS7434,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,China,144246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144246,-1176
GS7435,GOLD,Gold Standard Certified Design,Waste Management,Reduction,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7436,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Ethiopia,11978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7437,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Ethiopia,14261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4288,9000,0
GS7438,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS744,GOLD,Gold Standard Certified Project,Renewable Energy,Reduction,Turkey,523907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234866,-75460,-97288,242648,-2677
GS7442,GOLD,Gold Standard Certified Design,Household & Community,Reduction,Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7443,GOLD,Gold Standard Certified Design,Household & Community,Reduction,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7444,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Bangladesh,4629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4415,-4377
GS7448,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Rwanda,5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5358,-5348,0
GS7449,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Rwanda,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3016,-3010,0
GS745,GOLD,Gold Standard Certified Design,Waste Management,Reduction,Turkey,155600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152490,0
GS7450,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Rwanda,8630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8630,-8616,0
GS7451,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Rwanda,3073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3073,-3040,0
GS7452,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Rwanda,2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2168,-1565,-320
GS7453,GOLD,Gold Standard Certified Design,Household & Community,Reduction,Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7454,GOLD,Gold Standard Certified Design,Household & Community,Reduction,Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7456,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Zambia,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7457,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Zambia,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7458,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Zambia,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7459,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Zambia,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS746,GOLD,Gold Standard Certified Project,Waste Management,Reduction,Thailand,28959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28959,0,0,0,0,0,0
GS7460,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Zambia,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7461,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7462,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7463,GOLD,Gold Standard Certified Project,Household & Community,Reduction,Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS7464,GOLD,Listed,Waste Management,Reduction,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
